screen_name,device_count,fav_avg,fav_max,fav_std,fav_total,len_mean,rt_avg,rt_max,rt_std,rt_total,time_delta,follower,friends,eleted
FionaDentLabour,3,0.386597938,22,1.480697955,225,124.6426117,526.2938144,31020,2358.022956,306303,0.184165232,603,660,0
RutlandMeltonGP,3,0.055555556,1,0.229061424,2,123.8888889,274.4444444,2515,591.7343832,9880,20.31428571,142,66,0
UKIPScarWhitby,3,0.169154229,8,0.713232276,34,107.7910448,526.8756219,10793,1343.222645,105902,3.56,640,302,0
Fight4Whitby,3,0.313559322,3,0.592311653,37,132.0677966,2.254237288,56,6.319443283,266,3.239316239,46,92,0
spsallidas,3,0.207039337,4,0.570670425,100,115.2173913,4431.79089,852010,44348.96427,2140555,1.489626556,242,119,0
CllrDanLewis,3,2.366666667,121,10.56309088,355,111.2933333,357.88,39039,3357.011895,53682,4.812080537,1156,1807,0
DavidBowgett,3,0.581395349,3,0.868908916,25,124.255814,420.9302326,11504,1758.397386,18100,0.785714286,59,21,0
IGWalker,3,1.314285714,11,2.200927448,46,97.08571429,71.31428571,963,218.4924675,2496,18.97058824,335,78,0
JoeOttenX,3,0.729422067,114,4.246703823,833,113.5411559,1831.856392,1086058,33492.38622,2091980,0.170026293,2105,2268,0
JulianSmithUK,3,1.275802255,113,4.667272231,1471,122.4206418,443.0364267,397483,11730.15742,510821,0.6328125,5000,3152,0
julianknight15,3,2.023578363,133,6.22548999,2918,121.1047157,95.45631068,32967,913.2131237,137648,0.072172103,5000,647,0
richardhadwin,3,0.816666667,7,1.110430347,98,120.2,0.491666667,14,1.45485299,59,0.235294118,90,115,0
Neilkelly13,3,0.461197339,38,2.095328429,208,126.1042129,18.57427938,2151,116.3867155,8377,1.548888889,547,193,0
susanvandeven,3,1.15776699,112,3.849014861,1908,117.976335,621.2487864,159054,6284.097136,1023818,0.442015786,1085,1171,0
McKeeUUP,3,0.758974359,25,3.176574348,148,131.2974359,20.73846154,822,67.91531913,4044,1.25257732,337,526,0
Shabbir4Labour,3,1.722627737,15,3.098692748,236,108.3941606,140.5766423,16635,1417.37307,19259,0.588235294,126,69,0
bigeyedear,3,0.664623468,24,1.685560077,759,123.1392294,647.5700525,107934,4251.309064,739525,0.189307625,2142,2112,0
CLanGreens,3,0.01189387,3,0.144573638,13,130.3074108,1369.616651,225279,9582.278144,1496991,0.018315018,954,1754,0
johnw129,3,0.98699046,68,3.392098985,1138,111.4856895,920.5151778,410289,13831.38951,1061354,0.147569444,877,941,0
SouthStaffsCLP,3,0.25,7,0.892678554,32,117.4765625,819.7890625,20780,2608.455606,104933,3.031496063,53,92,0
Raushan4Labour,3,1.945054945,26,3.76759648,354,121.0824176,55.92307692,2077,254.7745494,10178,2.414364641,445,376,0
townsendchris,3,0.829787234,6,1.325994592,39,114.3404255,16.40425532,447,72.7670897,771,15.67391304,352,269,0
OlliePurkiss,3,0.722627737,9,1.376178603,99,119.9927007,88.67153285,3345,447.6267363,12148,4.102941176,177,115,0
swwiltsgreens,3,0.079787234,2,0.324555273,15,130.037234,220.4840426,3918,596.5027998,41451,0.203208556,60,135,0
Royston_Smith,3,1.789760349,426,11.10532973,3286,116.625817,31.3916122,12191,393.5568667,57635,0.396730245,4311,424,0
pauljholmes,3,1.547079857,84,6.050038697,1298,96.65435042,371.4302741,149006,5413.446837,311630,0.869928401,2718,2975,0
CllrPope,3,0.348553345,136,3.14739375,771,114.2857143,33.84629295,16635,434.0084164,74868,0.1614654,1589,2130,0
EdmcRandal,3,2.048543689,23,4.037154243,211,106.8543689,88.59223301,4988,537.2422107,9125,7.117647059,653,2360,0
SMcPartland,3,4.383928571,1027,43.78801319,2455,127.7660714,7.894642857,2184,94.90486575,4421,1.302325581,5000,225,0
danielrhamilton,3,3.458791209,84,7.660800368,1259,115.4917582,623.3406593,88526,5434.308644,226896,0.162534435,5000,2623,0
midroadpolitico,3,0.424460432,12,1.280615956,59,115.2589928,86.11510791,4817,451.24713,11970,5.043478261,251,437,0
benpolitics,3,0.984602224,64,3.867316366,1151,129.3199316,149.0983747,87472,2641.510727,174296,0.624143836,895,258,0
ToryPressMids,3,2.59375,60,8.499482981,249,132.09375,4.354166667,39,7.318610932,418,6.547368421,901,363,0
RobertFlello,3,1.444570779,119,6.757740205,2541,123.9488346,107.7328027,38054,1113.89136,189502,0.414675768,5000,765,0
nullibdems,3,0.38647343,4,0.71923915,80,103.4975845,37.66666667,1488,172.5664753,7797,3.538834951,294,300,0
Kelmba,3,3,24,4.729291404,213,120.8873239,6.774647887,180,23.20769493,481,0.085714286,2689,1083,0
StreathamGreens,3,0.634920635,14,1.980472826,160,122.8055556,36.53571429,4870,313.2384271,9207,2.876494024,2404,2280,0
CJRLawton,3,0.514375562,36,1.40689484,1145,106.8575921,83.67969452,15184,710.5855856,186271,0.312808989,1179,1639,0
QuentinTatton,3,0.793103448,7,1.185525065,92,107.0258621,766.0775862,29725,4095.510909,88865,0.165217391,263,615,0
GideonJAmos,3,0.695587135,28,2.299735597,930,123.7157816,674.6335079,218523,6889.261609,901985,0.092814371,1011,1228,0
TewkesburyGP,3,0.240963855,8,0.951730971,20,117.0361446,494.746988,12620,1806.530148,41064,0.317073171,98,121,0
AndrewGant3,3,0.593673966,7,1.300517913,244,114.0875912,366.9075426,38054,2370.084526,150799,0.509756098,165,54,0
markhubandcots,3,3.495238095,73,7.71778874,367,120.7428571,328.752381,8578,1309.322615,34519,0.355769231,329,642,0
MPritchardUK,3,3.36349454,222,12.32378481,2156,133.0234009,74.08580343,6476,504.5186833,47489,0.884375,5000,1686,0
CarolineKolek,3,0.456706282,226,4.892762752,1076,120.8073005,228.401528,75271,1905.183162,538114,0.182165605,969,650,0
neil_parish,3,1.666666667,42,4.053929382,1540,126.9350649,22.96645022,4639,164.6104083,21221,0.762730228,3405,992,0
VoteGreenApril,3,1.428571429,8,2.063778979,200,124.1642857,205.6642857,7124,826.9284354,28793,0.352517986,249,340,0
Deborah4Torbay,3,2.649122807,22,3.599014947,453,119.3040936,64.21052632,1647,195.4947004,10980,0.2,159,30,0
JayneKirkham4,3,1.407894737,21,3.051506523,321,92.46052632,251.9166667,23013,1601.874414,57437,0.162995595,445,923,0
GregClarkMP,3,15.09615385,440,41.28012169,2355,132.4358974,239.5384615,18684,1771.765339,37368,4.703225806,5000,276,0
RachelSadlerTW,3,0.144378698,6,0.596226595,122,123.8923077,499.6106509,52838,3235.711448,422171,0.043838863,1726,2372,0
stuart4ntmayor,3,1.454545455,5,1.233150906,32,118.0454545,1.636363636,13,2.884842119,36,1.238095238,15,19,0
DavidSimpsonDUP,3,2.041841004,126,7.77712061,976,127.6213389,149.9979079,67257,3072.693185,71699,1.524109015,3262,648,0
markgrn4Hillgdn,3,0.340909091,2,0.581658359,30,111.0340909,55.79545455,1962,232.9364017,4910,0.448275862,55,57,0
VincentLoUK,3,1.474654378,36,4.004669279,320,120.7926267,85.76036866,8736,624.027101,18610,3.37037037,1011,1228,0
RosinaRobson,3,1.469135802,93,5.41356265,714,114.872428,32.73868313,3734,195.06561,15911,1.494845361,98,121,0
Pirate_Lennon,3,0.514204545,74,2.654075435,905,119.6005682,245.7789773,57394,2050.570049,432571,0.408754974,165,54,0
James_Bird_,3,4.610526316,115,15.52267932,438,123.7368421,196.1368421,4988,627.7467577,18633,2.691489362,329,642,0
Valerie_VazMP,3,0.338610827,51,2.209703392,663,127.375383,1314.374362,776533,19656.61069,2573545,0.371997956,5000,1686,0
BryanMGLibDem,3,0.208994709,6,0.635146565,79,111.8386243,620.2460317,63009,3700.514872,234453,0.079575597,969,650,0
BobDhillon32,3,0.476821192,20,1.744753487,72,107.4768212,3.629139073,326,27.77526078,548,4.853333333,3405,992,0
WaveneyGreens,3,0.942307692,26,2.354048299,147,106.4935897,294.0897436,11807,1260.141493,45878,3.832258065,249,340,0
angie4wealden,3,5.137931034,176,22.92299574,298,125.4827586,270.0689655,14492,1884.875555,15664,0.596491228,159,30,0
DellMacefield,3,0.409090909,1,0.491666083,9,100.1818182,1765.681818,38841,8090.497728,38845,15.76190476,445,923,0
friarparkward,3,0.241992883,4,0.618644149,68,95.82206406,31.86476868,2911,248.3220907,8954,0.378571429,5000,276,0
R_Plenderleith,3,9.188679245,3540,171.6923457,3896,104.5542453,9766.165094,3622821,175831.9696,4140854,0.304964539,1726,2372,0
Lindsey4WNorth,3,8.036036036,106,14.41278707,892,135.7297297,60.15315315,1291,189.8885969,6677,6.554545455,1011,1228,0
JohnPenroseNews,3,3.410714286,149,6.619323286,3438,121.6755952,77.79960317,56042,1772.979157,78422,0.721946375,165,54,0
tony4ww,3,4.852941176,19,5.105546885,165,105.5294118,107.6764706,1773,408.9411521,3661,0.909090909,329,642,0
BWLabour,3,1.024390244,63,3.465658268,630,108.502439,423.9756098,34473,2103.399186,260745,1.180781759,5000,1686,0
aalancraig,3,0.313748531,23,1.436157698,267,116.7168038,237.3137485,19017,1130.733691,201954,0.855294118,969,650,0
James4Woking,3,0.354330709,17,1.374844639,90,128.1535433,223.5511811,20802,1379.041021,56782,0.126482213,3405,992,0
Alibdem,3,0.456081081,26,1.665862586,135,90.22635135,84.74324324,7019,485.1197278,25084,1.728813559,249,340,0
stephenakearney,3,0.297297297,7,0.809232698,44,113.6824324,272.4662162,15485,1604.148947,40325,3.680272109,159,30,0
BeccyCooper4Lab,3,1.16194332,28,2.66140679,287,116.5546559,212.9392713,18555,1333.228331,52596,0.138211382,5000,276,0
andrew4wrexham,3,4.708439898,91,7.975254057,5523,104.5583973,28.45780051,19132,566.8657064,33381,0.185153584,1726,2373,0
WycombeLabour,3,0.94,10,1.932976979,47,114.86,1.24,7,2.005592182,62,0.551020408,15,19,0
WillJonesLD,3,0.605263158,8,1.374060579,69,113.4824561,566.3070175,47743,4488.058589,64559,0.380530973,3261,648,0
Rhosmeirch,3,2.364508393,114,9.804637811,986,117.41247,12.17985612,2989,146.4059721,5079,1.752403846,55,57,0
NickLovesYork,3,0.816326531,43,2.990109338,320,128.4617347,1470.283163,218519,11655.38797,576351,0.04859335,707,325,0
Grace_E_OKeeffe,2,4.034482759,140,15.16002629,702,112.8333333,2388.781609,397467,30040.33021,415648,0.219653179,832,917,0
AirdrieShottsLP,2,1.595238095,42,3.616305352,469,113.0170068,220.4727891,18684,1518.382107,64819,2.372013652,1229,982,0
LeoDochertyUK,2,1.54200542,104,6.425221078,569,116.4905149,229.3821138,15418,1068.881764,84642,1.086956522,4123,278,0
JohnFisher_1,2,0.223300971,14,1.023339658,69,125.420712,1635.194175,397467,22627.46638,505275,2.237012987,240,381,0
lauraknightly,2,2.406451613,47,6.348682133,373,121.7741935,1590.16129,208672,16807.98162,246475,4.61038961,704,904,0
mikeweirsnp,2,1.858299595,42,4.756432034,459,116.6720648,183.2510121,6051,474.9564755,45263,0.109756098,769,471,0
HywelPlaidCymru,2,2.571428571,33,8.204652737,72,104.9642857,20.35714286,401,73.49160024,570,0,179,210,0
TonyHar57558301,2,0.8,2,0.979795897,4,105.6,42,165,62.94124244,210,5.75,209,375,0
Arran_Rangi,2,0.733333333,7,1.422718167,77,107.5047619,52.74285714,1670,205.9259705,5538,3.423076923,140,999,0
NicolaJTurner,2,0.274193548,4,0.670083164,68,117.625,401.6169355,71104,4556.861047,99601,2.943319838,1376,938,0
JohnShawLibDem,2,0.384615385,10,1.595110873,15,96.66666667,47.74358974,1529,241.2479008,1862,18.28947368,158,115,0
alan_h_stone,2,0.748898678,22,2.382653192,170,112.4185022,177.1453744,6535,619.5406007,40212,3.079646018,1011,482,0
joerayment91,2,2.135371179,81,6.454229229,1467,116.845706,789.426492,104115,4714.315588,542336,0.454810496,1884,1558,0
BromleyGreens,2,0.149253731,8,0.876794217,20,128.7985075,182.4925373,3918,564.4601799,24454,3.766917293,514,844,0
cllrmairead,2,5.403225806,211,15.62235063,2010,132.5672043,22.77419355,624,50.28502183,8472,0.371967655,996,304,0
johnfinucane,2,23.51973684,1244,77.18443141,17875,115.6197368,502.0736842,239543,8729.167287,381576,0.957839262,5000,592,0
MartinMcAuley,2,3.767904509,826,30.60205744,2841,108.2281167,430.5278515,229700,8503.48984,324618,0.114209827,4022,1015,0
samnel84,2,0.62992126,22,2.127077584,160,110.2952756,2440.677165,440274,27902.86292,619932,1.513833992,740,798,0
Siobhan_Baillie,2,2.105095541,68,4.690030482,1983,120.6794055,75.14755839,28866,1037.963807,70789,0.767268863,1715,2468,0
JohannaBoal,2,1.041916168,16,2.16491704,174,90.7245509,173.3473054,6616,914.4278793,28949,4.355421687,265,600,0
Jerry4MP,2,0.42384106,23,1.988167268,64,131.2715232,68.10596026,1529,231.3430168,10284,0.306666667,332,270,0
Reena_Ranger,2,2.521613833,36,4.948899652,875,114.556196,504.2132565,97594,5889.011839,174962,2.066473988,1916,1027,0
ar_browning,2,1.5,11,3.29772649,24,125.8125,33.125,452,108.8093947,530,21.33333333,256,2294,0
Sophie4SellyOak,2,4.666666667,13,4.561310728,112,93.45833333,2,6,1.707825128,48,1.130434783,214,93,0
davidgoss,2,0.916666667,14,2.439546861,44,120.2083333,329.3333333,7692,1504.377977,15808,14.9787234,828,968,0
vickibrowningbg,2,0.108108108,2,0.387910813,4,116.7297297,0.108108108,2,0.387910813,4,0.611111111,22,81,0
aheartforchange,2,1.090909091,10,1.688289488,108,104.8787879,0.777777778,8,1.299227086,77,0.367346939,142,396,0
alasdairkeddie,2,0.625,5,1.378782676,15,128.7916667,84.625,872,211.2979359,2031,26.56521739,218,226,0
RightsReviewer,2,0.878787879,57,3.907630856,609,130.8427128,270.1067821,44128,2278.02109,187184,0.476878613,175,774,0
ShakaLish,2,1,29,2.516799082,353,129.7450425,89.88385269,3776,338.7926917,31729,0.105113636,419,571,0
Janicemarian7,2,0.018469657,1,0.134642225,7,105.0211082,150.4907652,24582,1323.135983,57036,1.867724868,18,76,0
MichaelaLichten,2,0.041666667,1,0.199826313,1,110.125,86.58333333,1644,329.3603544,2078,30.95652174,85,250,0
TonyDDyer,2,0.596774194,70,3.160465781,999,128.1356033,155.9892473,36266,1245.704029,261126,0.164973102,2298,1681,0
mthompson_dr,2,2.323255814,21,3.049997119,999,118.3372093,105.9883721,7848,603.33253,45575,1.356643357,1597,46,0
NorgroveSelina,2,0.761904762,4,1.305838972,16,90.19047619,2.238095238,27,5.772717128,47,33.75,33,32,0
patGPbroxtowe,2,0.121527778,12,0.818082378,35,125.1006944,332.7708333,8949,1056.950801,95838,0.090592334,174,306,0
GBirtwistle,2,1.941176471,10,3.133698965,33,115.4117647,1.352941176,6,1.876830133,23,30.5625,3144,1275,0
JamieHWStone,2,0.857142857,4,1.456862718,6,108.4285714,4.571428571,8,2.664965444,32,19,145,79,0
CalderGreens,2,0.101662157,36,0.939257381,263,126.3703131,188.1005025,40972,1414.81842,486616,0.162026295,1232,1808,0
NGreen4libdems,2,0.541818182,58,3.846258674,149,123.04,723.9490909,34136,2397.978594,199086,0.430656934,78,58,0
RosieDuffield1,2,1.186440678,31,3.86849323,210,112.3785311,982.0169492,41798,5066.758414,173817,0.068181818,5000,4964,0
EmmaSands4CSP,2,0.384615385,2,0.737820234,5,118.4615385,37.69230769,196,55.07112131,490,1.583333333,20,65,0
KevinBrennanMP,2,3.327137546,348,15.58029272,2685,114.574969,517.2825279,87473,4203.441795,417447,0.186104218,5000,1614,0
Havard_Hughes,2,0.186567164,10,0.984718389,125,123.438806,115.9432836,6689,450.7744312,77682,0.128550075,1427,4123,0
AlistairTewkes,2,0.444444444,2,0.684934889,4,75.55555556,0.222222222,1,0.41573971,2,77.25,96,26,0
RealJohnDean,2,1.811188811,24,3.754626142,259,113.027972,2.216783217,105,9.511229918,317,4.387323944,219,102,0
alexjwhiteld,2,0.47826087,45,2.820080179,187,120.7212276,92.72634271,6483,495.9001161,36256,1.861538462,606,629,0
SimonLibdem,2,0.375,5,1.218349293,6,107.75,4633.3125,74022,17916.09067,74133,8.933333333,79,0,0
draemerson,2,0.25,1,0.433012702,4,93.75,182.9375,2925,707.9975696,2927,47.53333333,19,23,0
ChiLabour_15,2,0.541062802,12,1.328616596,112,120.3285024,1251.884058,38054,4155.064234,259140,0.014563107,630,559,0
rmarlawrie,2,0.545454545,5,1.218317496,30,125.2545455,169.8363636,1224,251.4651441,9341,0.5,53,104,0
loydgreens,2,0.378947368,6,0.848266931,36,106.1368421,100.0421053,3918,451.8977042,9504,0.393617021,169,328,0
MarkGoacher,2,0.542510121,22,1.48401784,402,115.3711201,119.7300945,12998,752.7282631,88720,0.282432432,571,103,0
Tim4Labour,2,0.777893639,29,2.606379305,1492,120.5990615,250.5385819,33741,1478.382441,480533,0.155451226,2248,723,0
JasonMcCartney,2,4.853658537,170,12.99805046,1990,125.8609756,338.6658537,96899,4830.701401,138853,0.095354523,5000,5000,0
Sam4Congleton,2,1.051020408,6,1.631153648,103,129.2653061,451.7346939,18554,2612.191392,44270,0.350515464,66,19,0
hanson4copeland,2,11.40186916,85,16.8289136,1220,110.953271,30.42990654,1715,164.8494137,3256,1.198113208,422,73,0
BethMiller91,2,3.070484581,264,17.88544953,697,84.18942731,56.969163,4316,417.8513783,12932,2.938053097,2334,2099,0
ciarannorris,2,0.935740072,113,4.150010297,1296,113.7711191,1045.526354,121655,7671.875567,1448054,0.151734104,1171,2380,0
CroydonGreens,2,0.133861735,101,2.224251469,304,133.1017173,142.8555702,51811,1278.99229,324425,0.16784141,1610,1163,0
Locke4MP,2,0.300970874,16,1.11333446,93,123.4174757,4.987055016,1411,80.19216298,1541,0.090909091,165,455,0
SteveReedMP,2,6.406119611,453,23.41345182,9212,118.2524339,238.0326843,66598,2654.509936,342291,0.2289492,5000,5000,0
GreenPeterU,2,2.091404358,102,6.116761294,3455,128.4430993,353.4642857,150383,4169.225543,583923,0.082980012,1328,1250,0
JoshSeddon_UKIP,2,0.208333333,2,0.498260864,5,124.4583333,84,409,142.8314858,2016,1.173913043,44,140,0
racheljanetwolf,2,0.903225806,20,3.550146192,28,111.3870968,253.6774194,4988,917.0056596,7864,9.766666667,250,59,0
JohnFerry18,2,0.851973684,56,3.235971147,518,120.2516447,374.2730263,61386,2949.193118,227558,0.15815486,371,1160,0
seanddundeewest,2,0,0,0,0,101.7692308,0.076923077,1,0.266469355,1,0.083333333,9,0,0
PoyntonJE,2,0.191588785,6,0.656188583,82,102.1214953,0.086448598,9,0.595546952,37,1.416861827,124,491,0
TD_Hancock,2,0.100840336,2,0.340413934,24,94.02521008,20.07142857,2169,159.8807826,4777,2.953586498,222,551,0
km_finlayson,2,1.65245478,87,4.597425178,1279,121.9857881,97.10723514,19313,790.97178,75161,0.591203105,772,637,0
RichardKnightGP,2,0.26,5,0.657571289,39,114.6,0.1,3,0.395811403,15,0.275167785,41,69,0
eastsurreyforum,2,1.037735849,5,1.164932003,55,115,14.32075472,662,89.9464775,759,0.519230769,68,111,0
Green_M_Jackson,2,0.536585366,4,1.014469968,22,104.3414634,2.634146341,66,11.37553236,108,0.65,33,29,0
IainMcGill,2,6.298013245,191,20.64515552,951,112.8145695,52.02649007,1773,172.7260951,7856,0.033333333,5000,3639,0
AishaJMir,2,0.411290323,5,0.875399418,102,121.3548387,866.7137097,57675,4746.068738,214945,0.149797571,113,203,0
that_ed_gough,2,0.261904762,2,0.490845908,11,108.452381,60.47619048,1185,210.127086,2540,0.756097561,24,25,0
eriththamesmead,2,0.059016393,4,0.283639721,90,125.7816393,10.62688525,2330,106.8969987,16206,0.015091864,40,9,0
gildernewm,2,1.49122807,72,7.50116437,170,125.9210526,535.1315789,52838,4953.822618,61005,0.159292035,5000,5000,0
laurafd,2,1.016260163,22,2.523011943,250,113.1422764,751.0894309,12373,1616.513039,184768,0.126530612,286,308,0
JulianBurrett,2,0.6,4,1.019803903,27,113.1777778,981.4222222,44126,6504.289902,44164,0.522727273,86,125,0
johndoherty173,2,0.579889807,28,1.887637902,421,112.084022,142.7176309,22134,1039.875093,103613,1.005517241,740,782,0
derbyshire_cath,2,0.578947368,14,1.699559989,176,120.3059211,216.4342105,15844,1415.726925,65796,0.442244224,346,237,0
frankhindle,2,0.048780488,1,0.215408802,2,116.097561,6,154,26.88911286,246,15.3,90,18,0
finegan4glasgow,2,0.233009709,10,1.053923631,24,124.1262136,256.1747573,24562,2407.390609,26386,0.235294118,56,541,0
eileen_dinning,2,5.086206897,63,9.955564174,295,113.8275862,752.3793103,28991,3896.849638,43638,0.456140351,239,69,0
DanielWoolfUKIP,2,0.356495468,54,2.326085839,236,120.8096677,723.3398792,205268,8444.698081,478851,0.39183056,127,155,0
monicacassidyuk,2,0.3,4,0.714142843,30,120.34,904.49,25550,3251.547119,90449,4.333333333,152,326,0
BruceTennent,2,0.552631579,10,2.035182242,21,123.5263158,179.1578947,5207,862.8271317,6808,18.21621622,153,265,0
BeccaThacka,2,0.500630517,101,2.362729829,1191,113.2072299,74.0357293,50031,1105.031827,176131,0.306560135,760,852,0
emmanfey,2,0.2,1,0.4,1,70.6,0.2,1,0.4,1,4.25,6,6,0
jogideon,2,0.987730061,22,2.424283412,161,107.404908,8.312883436,331,43.73421138,1355,4.179012346,598,739,0
harryleewoods13,2,0.460526316,11,1.351809601,35,126.25,308.7894737,15798,1818.411997,23468,9.573333333,641,699,0
DanHarryG,2,0.363882619,42,1.661774543,806,125.2523702,1489.642889,852016,19874.12757,3299559,0.180216802,763,314,0
brayparry,2,1.466666667,32,4.837814015,66,126.8222222,41.02222222,1799,265.0550877,1846,0.454545455,50,68,0
hackneyamyg,2,0.925768823,58,2.61142035,873,103.0137858,56.4135737,18096,639.9750216,53198,0.771762208,1644,2359,0
citizen_higgs,2,0.150772025,12,0.610959434,166,83.03633061,19.82470481,4586,183.0049834,21827,0.662727273,298,1153,0
VTurton,2,0.320754717,2,0.607301017,17,92.37735849,8.320754717,434,59.03301717,441,12.05769231,90,121,0
smarterbrexit,2,1.044444444,3,0.987827145,47,123.0222222,1.022222222,4,1.238078958,46,0.5,25,44,0
NeilDotObrien,2,4.942028986,59,7.853521426,341,130.3188406,89.7826087,2935,364.5869956,6195,0.470588235,5000,1263,0
andy_hagon,2,0.31147541,3,0.615136493,19,92.27868852,1.081967213,28,3.609164482,66,0.516666667,32,60,0
havantgreens,2,0.725,59,4.662282166,116,109.2625,524.3125,71882,5674.089097,83890,4.232704403,202,202,0
John_Perry_UK,2,0.507763975,31,1.862910791,327,124.7608696,313.3804348,121019,4812.300722,201817,0.164852255,683,268,0
JohnBowman1210,2,0.289855072,13,1.252261135,60,117.4154589,328.5700483,13328,1437.089525,68014,3.373786408,56,82,0
SheriefHassan,2,0.125,4,0.450693909,32,120.6171875,3586.417969,410286,27629.0733,918123,1.498039216,60,229,0
diana4hereford,2,0.931383577,50,3.027213355,828,123.4904387,189.3262092,26954,1344.658093,168311,0.81981982,631,684,0
CharleySabel,2,1.487437186,82,5.898521488,296,128.879397,184.9497487,23423,1697.803644,36805,3.666666667,168,335,0
KevinHorkin,2,1.277777778,16,1.986217946,920,84.29583333,5.009722222,1140,51.34224668,3607,0.977746871,5000,3015,0
ChrisEvansMP,2,4.693877551,813,32.7169825,4830,121.4421769,45.16132167,18684,638.9538364,46471,0.709143969,4421,715,0
Joesmythukip,2,1.007948336,626,14.26632414,2029,103.1912568,240.2424242,72483,2622.951972,483608,0.353379722,415,493,0
Robin_Gwynn,2,0.512690355,8,1.12022993,101,124.5025381,138.3451777,4988,496.6193352,27254,3.68877551,133,484,0
KeighleyLabour,2,2.45,21,4.663421491,49,115.15,4,20,4.195235393,80,1.157894737,1414,1131,0
BallySingh74,2,0.252772913,22,0.996066206,433,118.3899591,1288.513135,426510,13696.63008,2207223,0.424649533,1535,1892,0
MichelleDewbs,2,32.31848552,1289,99.72598825,14511,108.0378619,17.43652561,946,86.00891393,7829,0.03125,5000,3665,0
FureyinHD,2,1.248945148,134,9.079190338,296,116.0337553,939.7679325,69246,5445.149555,222725,1.258474576,185,370,0
VoteOllerenshaw,2,3.822695035,114,13.29121914,539,114.9929078,204.3191489,22145,1860.082315,28809,0.285714286,329,515,0
FabianLeedsNE,2,1.817307692,26,3.594237972,189,129.6442308,29.58653846,1171,145.8664175,3077,0.330097087,1935,270,0
SeddonTess,2,3.230529595,65,5.611220626,1037,85.51401869,256.6261682,58228,3461.638958,82377,0.6875,707,1329,0
Stephenson_Ryan,2,0.855072464,32,2.419469223,1298,123.8939394,69.25296443,12191,476.8200419,105126,0.453526697,856,377,0
amp4leedswest,2,0.675,6,1.438532238,27,107.15,31.075,338,72.49944396,1243,18.38461538,298,36,0
Sujata_4_MP,2,1.444444444,12,1.713418358,130,121.5444444,13.72222222,708,83.91901225,1235,0.235955056,45,150,0
HarrishBigb5,2,0.205882353,2,0.471506457,7,108.6176471,71.20588235,1529,274.7948732,2421,16.12121212,78,96,0
Chapman_Dan,2,2.098039216,45,6.350096192,107,106.9019608,2.431372549,33,4.827433459,124,10.9,566,338,0
JohnCryerMP,2,3.543010753,278,17.21389098,1318,108.3575269,88.13978495,18684,1031.175744,32788,1.940700809,3215,121,0
iainsb68,2,0.313953488,6,0.930886398,27,100.2790698,228.1511628,9997,1169.748547,19621,6.447058824,26,29,0
DanCardenMP,2,6.441624365,72,8.275883464,1269,125.2791878,564.6751269,38841,3186.373663,111241,0.117346939,5000,1470,0
RoryDanielsLD,2,0.594915254,18,1.895661749,351,121.0474576,427.8525424,33699,2049.610128,252433,0.0475382,356,689,0
jewelmiah,2,0.775,31,2.204020947,465,116.2116667,127.015,28990,1283.990962,76209,1.217028381,740,19,0
Manifesto4Macc,2,1.060606061,5,1.179095543,35,118.2424242,1.484848485,20,3.77488681,49,0.90625,43,67,0
eddie_dass,2,0.354166667,3,0.628807845,17,71.04166667,150,6835,975.5544364,7200,12.93617021,70,134,0
pamewatts,2,0.33164557,35,1.947120191,131,119.5443038,772.035443,102136,5820.656077,304954,0.185279188,330,280,0
TGP_Withington,2,0.260869565,2,0.528935872,6,113.0434783,13.43478261,296,60.25007746,309,0.954545455,43,153,0
SallyCarrMBE,2,0.24137931,4,0.7725985,7,118.3793103,13.17241379,125,30.84786805,382,22.71428571,190,123,0
Alison4MidDerby,2,0.857142857,48,3.709287346,198,124.1255411,699.6709957,14492,1728.411912,161624,0.152173913,72,11,0
UKIPMidSussex,2,0.352941176,2,0.680931583,6,91.94117647,0.352941176,3,0.836039436,6,20.4375,101,10,0
chrisjerrey,2,0.504394531,12,1.092847943,1033,100.7363281,274.5195313,87209,2741.861096,562216,0.198827553,677,533,0
FayGreenParty,2,0.647058824,10,1.983495918,22,118.1470588,189.2647059,3374,706.1606345,6435,0.96969697,336,807,0
jcbyoung,2,0.566666667,43,2.891599044,323,116.7070175,853.6105263,96902,5643.42017,486558,0.087873462,1045,934,0
ChrisasDickens,2,0.204339964,11,0.76533105,113,127.5587703,0.21880651,12,0.744509028,121,1.307971014,435,378,0
Tahirmaher2,2,0.066666667,1,0.249443826,4,112.8333333,14.95,670,88.12839592,897,11.79661017,36,9,0
hfoneill,2,3.636363636,59,9.110161432,200,118.5818182,7883.072727,410291,54819.94275,433569,13.33333333,1010,277,0
Iwan_Wyn_Llafur,2,0.677419355,3,1.059126139,21,117.1612903,47.83870968,781,145.7594343,1483,8.933333333,83,150,0
GallacherMeghan,2,3.041666667,80,9.661546776,438,119.5555556,137.4027778,5131,562.8844898,19786,0.118881119,2617,1526,0
Ealasaid_MacD,2,3.577981651,36,6.815112158,390,105.6513761,87.7706422,5131,514.4431858,9567,0.342592593,479,851,0
orlalowe,2,0.558823529,5,1.142524976,19,129.9411765,192.2941176,4988,838.7138448,6538,21.51515152,108,94,0
steve4central,2,0.611111111,7,1.671289884,11,133.8333333,406.3888889,2128,590.0858825,7315,1.647058824,33,59,0
